symbol,timestamp,open,high,low,close,volume,trade_count,vwap
NDRA,2024-03-07 05:00:00+00:00,1.11,1.2,1.09,1.1,209122.0,523.0,1.139899
PEGR,2024-03-07 05:00:00+00:00,10.71,10.72,10.71,10.71,408687.0,25.0,10.710156
QCOM,2024-03-07 05:00:00+00:00,169.6,177.59,169.43,175.72,14132665.0,211097.0,175.117092
RMBL,2024-03-07 05:00:00+00:00,7.4,7.73,7.4,7.58,94099.0,2192.0,7.576613
MODV,2024-03-07 05:00:00+00:00,31.39,33.3,31.39,32.15,121335.0,2647.0,32.331912
OCG,2024-03-07 05:00:00+00:00,1.7,1.8,1.63,1.77,6038.0,116.0,1.67661
ORIC,2024-03-07 05:00:00+00:00,16.13,16.36,15.75,15.91,294002.0,5693.0,15.972844
PAVM,2024-03-07 05:00:00+00:00,2.82,2.9199,2.82,2.83,25010.0,220.0,2.869151
NKGN,2024-03-07 05:00:00+00:00,2.01,2.35,1.75,1.93,12726946.0,72223.0,2.112076
NKTX,2024-03-07 05:00:00+00:00,15.92,16.24,14.66,14.88,1206068.0,15661.0,15.212013
OPTX,2024-03-07 05:00:00+00:00,6.1779,6.49,5.58,6.13,21700.0,379.0,6.01809
PRPH,2024-03-07 05:00:00+00:00,4.55,4.86,4.55,4.72,7250.0,133.0,4.719436
RMR,2024-03-07 05:00:00+00:00,23.78,23.965,23.5824,23.65,52920.0,1777.0,23.725179
MOND,2024-03-07 05:00:00+00:00,2.39,2.5,2.35,2.39,99530.0,917.0,2.423859
LEGN,2024-03-07 05:00:00+00:00,63.53,64.62,61.67,64.22,711635.0,8823.0,63.248035
METC,2024-03-07 05:00:00+00:00,19.2,19.56,18.955,19.07,955329.0,13589.0,19.233607
PCTY,2024-03-07 05:00:00+00:00,166.76,169.0,164.53,166.34,298036.0,10183.0,167.083753
PMD,2024-03-07 05:00:00+00:00,3.03,3.03,2.9107,2.98,8114.0,69.0,2.9862
LPTX,2024-03-07 05:00:00+00:00,2.37,2.5,2.36,2.38,138182.0,1422.0,2.424278
MLYS,2024-03-07 05:00:00+00:00,14.17,14.2122,13.76,13.98,74818.0,2412.0,13.993905
MATW,2024-03-07 05:00:00+00:00,29.94,30.28,29.71,29.9,90005.0,2698.0,29.918429
MOVE,2024-03-07 05:00:00+00:00,0.589,0.6,0.5555,0.595,41540.0,192.0,0.573462
PCVX,2024-03-07 05:00:00+00:00,71.75,72.72,70.61,71.76,488773.0,9795.0,71.60329
PFXNZ,2024-03-07 05:00:00+00:00,22.3001,22.3001,22.3001,22.3001,750.0,2.0,22.300233
PRDO,2024-03-07 05:00:00+00:00,17.55,17.57,17.28,17.46,340925.0,5993.0,17.433024
RNW,2024-03-07 05:00:00+00:00,6.58,6.73,6.5,6.68,360363.0,4319.0,6.680996
LFLY,2024-03-07 05:00:00+00:00,2.58,2.76,2.57,2.7,9521.0,169.0,2.661872
LUCY,2024-03-07 05:00:00+00:00,0.384,0.384,0.37,0.3731,30731.0,194.0,0.376528
PTLO,2024-03-07 05:00:00+00:00,13.97,14.43,13.89,14.11,1035230.0,10938.0,14.148499
ROKU,2024-03-07 05:00:00+00:00,62.75,63.245,61.35,63.07,4729621.0,56917.0,62.392076
ONMDW,2024-03-07 05:00:00+00:00,0.0222,0.0224,0.0187,0.0187,25436.0,23.0,0.020107
LGVCW,2024-03-07 05:00:00+00:00,0.055,0.06,0.055,0.06,2200.0,19.0,0.056941
PDSB,2024-03-07 05:00:00+00:00,6.12,6.16,5.8,5.82,630836.0,4619.0,5.973406
LIQT,2024-03-07 05:00:00+00:00,3.2101,3.3199,3.1616,3.18,5480.0,90.0,3.252148
PEP,2024-03-07 05:00:00+00:00,163.82,163.9,162.5,163.11,5783066.0,75952.0,163.08857
POWWP,2024-03-07 05:00:00+00:00,25.5,25.5,25.35,25.46,2098.0,32.0,25.466056
REE,2024-03-07 05:00:00+00:00,6.5,6.7,6.23,6.55,45293.0,486.0,6.428003
LSEA,2024-03-07 05:00:00+00:00,12.39,13.185,12.3669,12.99,434728.0,4774.0,12.941969
MCAFU,2024-03-07 05:00:00+00:00,14.38,14.4,14.38,14.4,296.0,5.0,14.376723
NXTC,2024-03-07 05:00:00+00:00,1.75,1.76,1.63,1.65,756329.0,460.0,1.654156
OBIO,2024-03-07 05:00:00+00:00,7.06,7.1,6.41,6.49,37359.0,497.0,6.667095
OLK,2024-03-07 05:00:00+00:00,23.31,23.495,23.3,23.45,467297.0,2878.0,23.425754
MAMA,2024-03-07 05:00:00+00:00,5.25,5.25,5.05,5.12,113445.0,1234.0,5.138446
MCAAW,2024-03-07 05:00:00+00:00,0.0875,0.0875,0.086,0.086,2200.0,7.0,0.087164
ONCT,2024-03-07 05:00:00+00:00,9.51,9.6116,9.24,9.25,11601.0,200.0,9.420521
OPTN,2024-03-07 05:00:00+00:00,1.68,1.78,1.62,1.72,384814.0,1572.0,1.70238
OXSQZ,2024-03-07 05:00:00+00:00,24.27,24.37,24.215,24.2342,6469.0,23.0,24.249283
PPIH,2024-03-07 05:00:00+00:00,7.799,7.8,7.68,7.79,3116.0,33.0,7.767091
PYXS,2024-03-07 05:00:00+00:00,6.34,6.45,5.97,6.23,410529.0,4930.0,6.137532
LTRN,2024-03-07 05:00:00+00:00,6.12,6.67,5.8001,6.65,1007547.0,5905.0,6.240063
OXLCZ,2024-03-07 05:00:00+00:00,23.21,23.21,23.19,23.19,787.0,17.0,23.199276
PDD,2024-03-07 05:00:00+00:00,115.785,118.09,115.09,117.14,6545734.0,87527.0,116.8916
